Time,Temp,Humi,Noin,Wd,Ws,Ap,Rainfall,Noise,Ul,O2
2023/01/01 00:00:00.000,1.2,90,944,0,0,871.7,0,80.6,0.06,20.9
2023/01/01 01:00:00.000,1.2,90,1118,286,0.2,871.3,0,42.3,0.05,20.9
2023/01/01 02:00:00.000,1.1,90,980,270,0.3,870.7,0,41.2,0.06,20.9
2023/01/01 03:00:00.000,1.2,90,1208,0,0,870.1,0,41.5,0.05,20.9
2023/01/01 04:00:00.000,1,90,866,0,0,869.9,0,41.5,0.06,20.9
2023/01/01 05:00:00.000,1.1,90,968,0,0,869.7,0,41.3,0.06,20.9
2023/01/01 06:00:00.000,1.2,90,962,0,0,869.3,0,41.7,0.05,20.9
2023/01/01 07:00:00.000,1.1,90,1082,0,0,869.7,0,41.9,0.05,20.9
2023/01/01 08:00:00.000,1.2,90,1052,0,0,870.1,0,41.4,0.05,20.9
2023/01/01 09:00:00.000,1.1,90,1004,0,0,870.7,0,41.3,0.05,20.9
2023/01/01 10:00:00.000,1.4,90,1118,0,0,871.1,0,41.5,0.05,20.9
2023/01/01 11:00:00.000,1.8,90,1322,295,0.2,871.1,0,42,0.05,20.9
2023/01/01 12:00:00.000,2.5,90,1124,0,0,870.5,0,41.8,0.05,20.9
2023/01/01 13:00:00.000,2.8,90,1142,0,0,869.3,0,43.5,0.06,20.9
2023/01/01 14:00:00.000,3.3,90,1472,0,0,868.1,0,42.6,0.06,20.9
2023/01/01 15:00:00.000,3.1,90,1022,0,0,867.3,0,41.3,0.06,20.9
2023/01/01 16:00:00.000,3.1,90,1292,0,0,867.1,0,41.4,0.06,20.9
2023/01/01 17:00:00.000,3,90,1094,0,0,867.9,0,41.9,0.06,20.9
2023/01/01 18:00:00.000,2.8,90,1088,0,0,868.9,0,41.9,0.05,20.9
2023/01/01 19:00:00.000,2.5,90,1520,173,0.2,869.9,0,41.4,0.05,20.9
2023/01/01 20:00:00.000,2.2,90,1268,0,0,871.1,0,41.3,0.05,20.9
2023/01/01 21:00:00.000,2.1,90,1340,0,0,872.1,0,41.3,0.05,20.9
2023/01/01 22:00:00.000,1.9,90,1160,0,0,872.9,0,41.4,0.05,20.9
2023/01/01 23:00:00.000,1.9,90,1832,0,0,873.7,0.1,41.7,0.05,20.9
2023/01/02 00:00:00.000,1.8,90,1796,0,0,874.1,0.1,41.5,0.05,20.9
2023/01/02 01:00:00.000,1.7,90,1178,0,0,874.1,0,41.3,0.05,20.9
2023/01/02 02:00:00.000,1.6,90,2588,0,0,873.9,0,42.1,0.05,20.9
2023/01/02 03:00:00.000,1.6,90,2306,173,0.2,873.7,0,41.7,0.05,20.9
2023/01/02 04:00:00.000,1.6,90,1604,0,0,873.7,0,41.2,0.05,20.9
2023/01/02 05:00:00.000,1.5,90,2120,0,0,873.3,0,41.5,0.05,20.9
2023/01/02 06:00:00.000,1.5,90,1094,0,0,872.9,0,41.6,0.05,20.9
2023/01/02 07:00:00.000,1.4,90,1598,0,0,873.1,0,41.2,0.05,20.9
2023/01/02 08:00:00.000,1.5,90,1832,0,0,873.9,0,41.6,0.06,20.9
2023/01/02 09:00:00.000,1.6,90,1136,0,0,874.1,0,46.4,0.05,20.9
2023/01/02 10:00:00.000,1.8,90,1490,0,0,874.9,0,42.1,0.05,20.9
2023/01/02 11:00:00.000,2.1,90,1268,0,0,874.7,0,43.2,0.05,20.9
2023/01/02 12:00:00.000,2.3,90,1400,0,0,874.1,0,41.4,0.05,20.9
2023/01/02 13:00:00.000,2.8,90,1256,0,0,873.1,0,41.4,0.06,20.9
2023/01/02 14:00:00.000,3.2,90,1274,0,0,871.9,0,41.5,0.06,20.9
2023/01/02 15:00:00.000,3.3,90,1058,0,0,870.9,0,43.4,0.06,20.9
2023/01/02 16:00:00.000,3.3,90,1130,0,0,870.5,0,41.8,0.06,20.9
2023/01/02 17:00:00.000,3,90,938,0,0,870.9,0,41.8,0.06,20.9
2023/01/02 18:00:00.000,2.9,90,1160,0,0,871.3,0,41.6,0.06,20.9
2023/01/02 19:00:00.000,2.7,90,1004,0,0,872.3,0,41.2,0.06,20.9
2023/01/02 20:00:00.000,2.4,90,1124,0,0,873.1,0,41.1,0.05,20.9
2023/01/02 21:00:00.000,2.3,90,1490,0,0,873.7,0,41.1,0.05,20.9
2023/01/02 22:00:00.000,2.3,90,1562,0,0,873.9,0,41.4,0.06,20.9
2023/01/02 23:00:00.000,2.3,90,1220,0,0,873.9,0,41.8,0.06,20.9
2023/01/03 00:00:00.000,2.3,90,1136,0,0,873.9,0,41.5,0.06,20.9
2023/01/03 01:00:00.000,2.3,90,1190,0,0,873.9,0,41.3,0.06,20.9
2023/01/03 02:00:00.000,2.2,90,1064,0,0,873.3,0,41.5,0.06,20.9
2023/01/03 03:00:00.000,2.2,90,1004,0,0,873.1,0,41.5,0.06,20.9
2023/01/03 04:00:00.000,2.2,90,1082,0,0,872.5,0,41.5,0.05,20.9
2023/01/03 05:00:00.000,2.1,90,1058,0,0,872.1,0,41.4,0.05,20.9
2023/01/03 06:00:00.000,2.1,90,1172,0,0,872.1,0,41.4,0.05,20.9
2023/01/03 07:00:00.000,2.1,90,1232,0,0,872.3,0,41.6,0.05,20.9
2023/01/03 08:00:00.000,2.1,90,1340,0,0,872.5,0,42.4,0.05,20.9
2023/01/03 09:00:00.000,2.2,90,1130,0,0,872.9,0,42.5,0.05,20.9
2023/01/03 10:00:00.000,2.4,90,938,0,0,872.9,0,41.8,0.05,20.9
2023/01/03 11:00:00.000,2.8,90,1442,0,0,872.9,0,41.9,0.06,20.9
2023/01/03 12:00:00.000,3.2,90,938,281,0.2,871.7,0,41.5,0.06,20.9
2023/01/03 13:00:00.000,3.5,90,1028,0,0,870.3,0,41.5,0.06,20.9
2023/01/03 14:00:00.000,3.5,90,1034,173,0.1,868.9,0,41.5,0.06,20.9
2023/01/03 15:00:00.000,3.5,90,1160,0,0,867.5,0,42.1,0.06,20.9
2023/01/03 16:00:00.000,3.6,89,1550,0,0,866.9,0,41.6,0.07,20.9
2023/01/03 17:00:00.000,3.4,90,1124,0,0,866.5,0,41.7,0.07,20.9
2023/01/03 18:00:00.000,3.1,90,1052,0,0,866.7,0,41.5,0.07,20.9
2023/01/03 19:00:00.000,2.8,90,1088,0,0,867.5,0,41.5,0.06,20.9
2023/01/03 20:00:00.000,2.6,90,1238,0,0,868.1,0,41.9,0.05,20.9
2023/01/03 21:00:00.000,2.3,90,1286,172,0.2,868.9,0,41.7,0.05,20.9
2023/01/03 22:00:00.000,2.4,90,1184,157,0.1,869.1,0,41.5,0.05,20.9
2023/01/03 23:00:00.000,2.3,90,1118,0,0,869.5,0,41.9,0.05,20.9
2023/01/04 00:00:00.000,2.3,90,1208,0,0,869.3,0,41.5,0.05,20.9
2023/01/04 01:00:00.000,2.2,90,1502,0,0,868.9,0,41.5,0.05,20.9
2023/01/04 02:00:00.000,2.1,90,1304,171,0.1,868.5,0,41.9,0.05,20.9
2023/01/04 03:00:00.000,2,90,1226,0,0,868.1,0,43.9,0.05,20.9
2023/01/04 04:00:00.000,2,90,1154,0,0,868.1,0,44.8,0.05,20.9
2023/01/04 05:00:00.000,2,90,1304,0,0,867.7,0.4,41.5,0.05,20.9
2023/01/04 06:00:00.000,2,90,1586,0,0,867.5,0.2,42.1,0.05,20.9
2023/01/04 07:00:00.000,2,90,950,0,0,867.9,0,41.8,0.05,20.9
2023/01/04 08:00:00.000,2.1,90,1514,301,0.1,868.7,0.4,46.3,0.05,20.9
2023/01/04 09:00:00.000,2.2,90,1442,0,0,869.3,0.5,41.7,0.05,20.9
2023/01/04 10:00:00.000,2.3,90,1142,0,0,869.7,0,41.7,0.05,20.9
2023/01/04 11:00:00.000,2.4,90,878,152,0.2,869.9,0,42.3,0.05,20.9
2023/01/04 12:00:00.000,2.5,90,884,0,0,869.3,0,41.9,0.05,20.9
2023/01/04 13:00:00.000,2.7,90,1328,0,0,868.3,0,41.7,0.05,20.9
2023/01/04 14:00:00.000,2.8,90,1430,180,0.1,867.1,0,42.4,0.05,20.9
2023/01/04 15:00:00.000,3,90,1508,0,0,866.1,0,41.3,0.05,20.9
2023/01/04 16:00:00.000,2.9,90,1616,0,0,865.7,0,41.9,0.05,20.9
2023/01/04 17:00:00.000,2.8,90,998,0,0,865.9,0,41.4,0.05,20.9
2023/01/04 18:00:00.000,2.8,90,884,0,0,866.1,0,41.5,0.05,20.9
2023/01/04 19:00:00.000,2.8,90,872,0,0,866.9,0,41.2,0.05,20.9
2023/01/04 20:00:00.000,2.9,90,860,0,0,868.1,0,41.6,0.05,20.9
2023/01/04 21:00:00.000,2.8,90,890,0,0,869.1,0,41.5,0.04,20.9
2023/01/04 22:00:00.000,2.7,90,920,315,0.1,869.7,0,41.6,0.05,20.9
2023/01/04 23:00:00.000,2.7,90,1040,0,0,870.1,0,41.3,0.05,20.9
2023/01/05 00:00:00.000,2.7,90,1088,0,0,870.5,0,41.8,0.05,20.9
2023/01/05 01:00:00.000,2.6,90,1442,0,0,870.3,0,41.5,0.05,20.9
2023/01/05 02:00:00.000,2.6,90,896,0,0,870.3,0,41.4,0.05,20.9
2023/01/05 03:00:00.000,2.5,90,986,307,0.1,870.5,0,41.3,0.05,20.9
2023/01/05 04:00:00.000,2.5,90,1298,0,0,870.5,0,41.6,0.05,20.9
2023/01/05 05:00:00.000,2.4,90,1604,0,0,870.7,0,42,0.05,20.9
2023/01/05 06:00:00.000,2.3,90,1484,0,0,870.9,0,41.5,0.05,20.9
2023/01/05 07:00:00.000,2.4,90,2156,0,0,871.5,0,42.3,0.05,20.9
2023/01/05 08:00:00.000,2.4,90,1928,0,0,872.1,0,41.5,0.05,20.9
2023/01/05 09:00:00.000,2.5,90,2204,0,0,872.9,0,42.4,0.05,20.9
2023/01/05 10:00:00.000,3.2,90,1064,288,0.2,873.1,0,41.7,0.05,20.9
2023/01/05 11:00:00.000,3.8,90,1736,302,0.1,873.5,0,42.7,0.06,20.9
2023/01/05 12:00:00.000,5,90,1484,0,0,872.5,0,41.1,0.06,20.9
2023/01/05 13:00:00.000,6.3,90,1478,165,0.2,871.3,0,42,0.06,20.9
2023/01/05 14:00:00.000,8,80,1910,265,0.2,869.7,0,42.7,0.06,20.9
2023/01/05 15:00:00.000,8.8,73,1802,309,0.3,868.7,0,44.6,0.14,20.9
2023/01/05 16:00:00.000,9.9,66,2048,126,0.2,868.1,0.2,41.9,0.15,20.9
2023/01/05 17:00:00.000,9.7,68,2078,137,0.5,868.1,0.2,42.5,0.09,20.9
2023/01/05 18:00:00.000,7.6,79,2162,0,0,869.1,0,41.7,0.06,20.9
2023/01/05 19:00:00.000,5.8,87,1400,90,0.4,870.5,0,43.2,0.06,20.9
2023/01/05 20:00:00.000,4.9,90,1730,73,0.3,872.1,0,42.1,0.06,20.9
2023/01/05 21:00:00.000,4.3,90,1760,0,0,873.3,0,42.1,0.07,20.9
2023/01/05 22:00:00.000,3.9,90,866,0,0,874.5,0,42.8,0.07,20.9
2023/01/05 23:00:00.000,3.5,90,1814,0,0,875.5,0,43.1,0.06,20.9
2023/01/06 00:00:00.000,4.2,90,938,0,0,876.3,0,44.4,0.06,20.9
2023/01/06 01:00:00.000,4.3,90,1670,0,0,876.9,0,42.4,0.06,20.9
2023/01/06 02:00:00.000,4.2,90,1694,0,0,877.5,0,43.5,0.06,20.9
2023/01/06 03:00:00.000,4.1,90,1472,0,0,877.7,0,43.5,0.06,20.9
2023/01/06 04:00:00.000,3.9,90,1508,0,0,877.5,0,43.3,0.06,20.9
2023/01/06 05:00:00.000,3.9,90,1262,0,0,877.5,0,41.7,0.06,20.9
2023/01/06 06:00:00.000,4.1,90,1088,0,0,877.5,0,43.5,0.06,20.9
2023/01/06 07:00:00.000,3.4,90,1070,0,0,877.5,0,43.4,0.06,20.9
2023/01/06 08:00:00.000,2.7,90,1106,0,0,878.1,0,43.4,0.07,20.9
2023/01/06 09:00:00.000,2.7,90,1040,0,0,878.3,0,42.6,0.07,20.9
2023/01/06 10:00:00.000,3.7,90,950,317,0.1,878.7,0,42.3,0.1,20.9
2023/01/06 11:00:00.000,6.2,81,1712,270,0.5,877.9,0.4,42.3,0.14,20.9
2023/01/06 12:00:00.000,8.3,71,1688,0,0,877.1,0.4,42.2,0.14,20.9
2023/01/06 13:00:00.000,10.8,65,2048,151,0.5,875.5,0,43.5,0.16,20.9
2023/01/06 14:00:00.000,12.7,54,1886,166,0.2,873.7,0,45.6,0.14,20.9
2023/01/06 15:00:00.000,14.1,46,2072,0,0,872.3,0,43.8,0.14,20.9
2023/01/06 16:00:00.000,15.2,42,2186,28,0.1,871.1,0.1,54.7,0.15,20.9
2023/01/06 17:00:00.000,14.8,42,1838,126,0.4,870.9,0,42.3,0.09,20.9
2023/01/06 18:00:00.000,11.7,61,1856,57,0.2,871.1,0,41.6,0.06,20.9
2023/01/06 19:00:00.000,9,68,1760,86,0.6,871.7,0,44.9,0.06,20.9
2023/01/06 20:00:00.000,7.8,72,1904,83,0.7,872.3,0,42.5,0.06,20.9
2023/01/06 21:00:00.000,7.1,74,1994,0,0,872.3,0,42.1,0.06,20.9
2023/01/06 22:00:00.000,6.5,75,2000,0,0,872.3,0,41.6,0.06,20.9
2023/01/06 23:00:00.000,5.8,76,2036,0,0,872.5,0,43.9,0.06,20.9
2023/01/07 00:00:00.000,5.2,79,2054,0,0,872.3,0,42,0.06,20.9
2023/01/07 01:00:00.000,4.8,79,1994,0,0,871.9,0,41.9,0.06,20.9
2023/01/07 02:00:00.000,4.4,81,2186,0,0,871.1,0,41.5,0.06,20.9
2023/01/07 03:00:00.000,3.9,81,2072,0,0,870.5,0,41.6,0.06,20.9
2023/01/07 04:00:00.000,3.4,82,1976,0,0,870.1,0,41.5,0.06,20.9
2023/01/07 05:00:00.000,3.2,84,2204,0,0,869.3,0,41.5,0.06,20.9
2023/01/07 06:00:00.000,3,83,1796,0,0,868.9,0,41.6,0.06,20.9
2023/01/07 07:00:00.000,2.9,83,2240,86,0.2,868.7,0,41.8,0.06,20.9
2023/01/07 08:00:00.000,2.4,85,2240,0,0,868.9,0,41.9,0.06,20.9
2023/01/07 09:00:00.000,2.5,86,2414,0,0,868.9,0,42.1,0.08,20.9
2023/01/07 10:00:00.000,3.4,83,1556,0,0,868.5,0,41.9,0.1,20.9
2023/01/07 11:00:00.000,6.6,71,1844,318,0.1,867.9,0,41.9,0.16,20.9
2023/01/07 12:00:00.000,8.4,65,1652,231,0.3,866.9,0.1,41.3,0.16,20.9
2023/01/07 13:00:00.000,10.3,61,1700,0,0,865.3,0.1,42.4,0.17,20.9
2023/01/07 14:00:00.000,12.1,53,1868,149,0.2,863.9,0,43.5,0.17,20.9
2023/01/07 15:00:00.000,13.5,51,1658,265,0.2,862.9,0,42,0.17,20.9
2023/01/07 16:00:00.000,14.1,51,2138,320,0.1,862.1,0.1,41.6,0.14,20.9
2023/01/07 17:00:00.000,13.4,53,1760,315,0.1,862.3,0,42.1,0.1,20.9
2023/01/07 18:00:00.000,10.8,65,1406,0,0,863.3,0,41.6,0.07,20.9
2023/01/07 19:00:00.000,8.4,79,1496,0,0,864.5,0,42,0.06,20.9
2023/01/07 20:00:00.000,7.2,81,1568,56,0.2,865.5,0,41.6,0.06,20.9
2023/01/07 21:00:00.000,6.2,85,1358,89,0.3,866.1,0,41.1,0.06,20.9
2023/01/07 22:00:00.000,5.5,86,1370,0,0,866.3,0,41.9,0.07,20.9
2023/01/07 23:00:00.000,4.9,89,1502,0,0,866.5,0,41.4,0.06,20.9
2023/01/08 00:00:00.000,4.5,90,1508,0,0,866.7,0,41.6,0.06,20.9
2023/01/08 01:00:00.000,4.9,90,1580,0,0,866.1,0,44.2,0.06,20.9
2023/01/08 02:00:00.000,5.2,88,1292,0,0,865.7,0,41.2,0.07,20.9
2023/01/08 03:00:00.000,5.1,88,1322,127,0.2,865.5,0,41.6,0.07,20.9
2023/01/08 04:00:00.000,4.9,86,1496,0,0,865.5,0,41.6,0.07,20.9
2023/01/08 05:00:00.000,5,85,1358,135,0.3,865.3,0,41.5,0.07,20.9
2023/01/08 06:00:00.000,4.9,86,1646,58,0.2,865.3,0,41.3,0.07,20.9
2023/01/08 07:00:00.000,4.8,86,1568,164,0.2,865.9,0,41.4,0.07,20.9
2023/01/08 08:00:00.000,4.6,86,1844,165,0.3,866.1,0,42.2,0.07,20.9
2023/01/08 09:00:00.000,4.7,85,1676,0,0,866.5,0,41.5,0.07,20.9
2023/01/08 10:00:00.000,5.2,85,1208,0,0,866.9,0,41.5,0.09,20.9
2023/01/08 11:00:00.000,6.1,81,1682,0,0,866.9,0,41.7,0.13,20.9
2023/01/08 12:00:00.000,7.2,78,1778,0,0,865.9,0,41.8,0.2,20.9
2023/01/08 13:00:00.000,9.1,74,1724,135,0.3,864.5,0,41.9,0.2,20.9
2023/01/08 14:00:00.000,10.6,69,1700,298,0.2,863.3,0,41.9,0.19,20.9
2023/01/08 15:00:00.000,11.7,63,1496,180,0.2,862.5,0,42.8,0.16,20.9
2023/01/08 16:00:00.000,12,62,1286,0,0,861.9,0,46.8,0.14,20.9
2023/01/08 17:00:00.000,10.9,67,1562,0,0,862.3,0.1,42.9,0.09,20.9
2023/01/08 18:00:00.000,8.8,76,1286,0,0,863.3,0,41.4,0.07,20.9
2023/01/08 19:00:00.000,7,83,1496,70,0.2,864.7,0,41.8,0.06,20.9
2023/01/08 20:00:00.000,5.9,88,1460,79,0.2,865.7,0,41.4,0.06,20.9
2023/01/08 21:00:00.000,5.2,89,1298,0,0,866.5,0,41.3,0.06,20.9
2023/01/08 22:00:00.000,5.7,89,1274,0,0,867.1,0,41.4,0.07,20.9
2023/01/08 23:00:00.000,5.7,89,1268,0,0,867.5,0,41.5,0.07,20.9
2023/01/09 00:00:00.000,5.7,90,1412,0,0,867.7,0,41.7,0.07,20.9
2023/01/09 01:00:00.000,5.6,87,1496,166,0.2,867.5,0,41.2,0.07,20.9
2023/01/09 02:00:00.000,5.5,88,1544,0,0,867.5,0,41.4,0.07,20.9
2023/01/09 03:00:00.000,5.5,87,1754,303,0.2,867.7,0,41.4,0.07,20.9
2023/01/09 04:00:00.000,5.1,88,1946,272,0.4,867.3,0,41.1,0.07,20.9
2023/01/09 05:00:00.000,4.9,86,1562,150,0.4,866.9,0,41.5,0.07,20.9
2023/01/09 06:00:00.000,4.8,86,1628,0,0,867.1,0,41.7,0.07,20.9
2023/01/09 07:00:00.000,4.7,86,1844,55,0.1,867.5,0,41.5,0.07,20.9
2023/01/09 08:00:00.000,4.5,86,1736,136,0.4,868.3,0,41.5,0.07,20.9
2023/01/09 09:00:00.000,4.5,86,1688,0,0,868.9,0,41.5,0.08,20.9
2023/01/09 10:00:00.000,5.2,85,1754,129,0.2,869.1,0,41.5,0.1,20.9
2023/01/09 11:00:00.000,6,83,1928,147,0.2,869.3,0,41.3,0.13,20.9
2023/01/09 12:00:00.000,7.9,77,1790,168,0.2,868.3,0,41.9,0.19,20.9
2023/01/09 13:00:00.000,9.5,71,1790,270,0.5,866.9,0,41.3,0.2,20.9
2023/01/09 14:00:00.000,11.2,67,1580,20,0.1,865.5,0,60.4,0.19,20.9
2023/01/09 15:00:00.000,12.4,63,1682,296,0.3,864.5,0,41.5,0.18,20.9
2023/01/09 16:00:00.000,12.8,60,1652,0,0,864.1,0,41.5,0.14,20.9
2023/01/09 17:00:00.000,12.1,64,1700,0,0,864.3,0,41.3,0.1,20.9
2023/01/09 18:00:00.000,9.5,75,1682,0,0,865.1,0,41.6,0.07,20.9
2023/01/09 19:00:00.000,7.4,83,1646,0,0,866.3,0,41.5,0.06,20.9
2023/01/09 20:00:00.000,6.1,87,1466,0,0,867.5,0,41.6,0.06,20.9
2023/01/09 21:00:00.000,6,88,1316,0,0,868.3,0,41.5,0.07,20.9
2023/01/09 22:00:00.000,6.1,88,1562,0,0,868.3,0,41.4,0.07,20.9
2023/01/09 23:00:00.000,6.1,88,1364,0,0,868.5,0,41.1,0.07,20.9
2023/01/10 00:00:00.000,5.9,89,1490,0,0,868.5,0,41.5,0.06,20.9
2023/01/10 01:00:00.000,5.7,90,1484,0,0,868.3,0,41.2,0.07,20.9
2023/01/10 02:00:00.000,5.6,90,1724,0,0,868.1,0,41,0.06,20.9
2023/01/10 03:00:00.000,5.5,90,1586,0,0,867.7,0,41.2,0.06,20.9
2023/01/10 04:00:00.000,5.4,90,1664,0,0,867.5,0,41.5,0.06,20.9
2023/01/10 05:00:00.000,5.3,87,2138,0,0,867.1,0,41.4,0.07,20.9
2023/01/10 06:00:00.000,5.2,90,1640,0,0,867.1,0,41.4,0.06,20.9
2023/01/10 07:00:00.000,5,90,1550,0,0,867.5,0,41.5,0.06,20.9
2023/01/10 08:00:00.000,5,90,1502,0,0,867.9,0,41.1,0.06,20.9
2023/01/10 09:00:00.000,5.1,90,1724,0,0,868.1,0,46.2,0.07,20.9
2023/01/10 10:00:00.000,5.6,89,1892,301,0.1,868.3,0,41.5,0.1,20.9
2023/01/10 11:00:00.000,6.2,83,2138,0,0,868.1,0,41.5,0.11,20.9
2023/01/10 12:00:00.000,6.6,83,1820,179,0.2,866.9,0,41.7,0.13,20.9
2023/01/10 13:00:00.000,7,81,1640,0,0,865.3,0,41.5,0.14,20.9
2023/01/10 14:00:00.000,7.5,81,1652,154,0.3,863.7,0,43.7,0.14,20.9
2023/01/10 15:00:00.000,7.9,81,1718,320,0.1,862.7,0,41.1,0.12,20.9
2023/01/10 16:00:00.000,8.3,79,1754,0,0,862.1,0,41.2,0.12,20.9
2023/01/10 17:00:00.000,8.4,79,1448,0,0,861.9,0,41,0.09,20.9
2023/01/10 18:00:00.000,7.9,82,1430,0,0,862.3,0,41.5,0.07,20.9
2023/01/10 19:00:00.000,7.3,85,1154,0,0,862.7,0,41.3,0.07,20.9
2023/01/10 20:00:00.000,6.9,88,1484,0,0,863.3,0,41.5,0.06,20.9
2023/01/10 21:00:00.000,6.5,89,1172,0,0,863.7,0,41.5,0.06,20.9
2023/01/10 22:00:00.000,6.3,90,1460,0,0,863.9,0,41.4,0.06,20.9
2023/01/10 23:00:00.000,6,90,1598,0,0,863.7,0,41.8,0.06,20.9
2023/01/11 00:00:00.000,5.8,90,1322,0,0,863.1,0,41.4,0.05,20.9
2023/01/11 01:00:00.000,5.7,90,1358,0,0,862.3,0,41.4,0.05,20.9
2023/01/11 02:00:00.000,5.7,90,1388,0,0,861.7,0,41.4,0.05,20.9
2023/01/11 03:00:00.000,5.6,90,1454,0,0,861.3,0,41.5,0.05,20.9
2023/01/11 04:00:00.000,5.4,88,1538,69,0.2,860.9,0,41.5,0.07,20.9
2023/01/11 05:00:00.000,5.3,88,1598,150,0.3,860.1,0,41.4,0.07,20.9
2023/01/11 06:00:00.000,5.2,88,1658,0,0,860.1,0,41.6,0.07,20.9
2023/01/11 07:00:00.000,5.2,88,1892,173,0.3,860.5,0,41.4,0.07,20.9
2023/01/11 08:00:00.000,5.1,87,1676,140,0.4,860.7,0,41.6,0.07,20.9
2023/01/11 09:00:00.000,5.3,87,1754,0,0,860.7,0,48,0.08,20.9
2023/01/11 10:00:00.000,5.9,89,2024,0,0,860.7,0,43.9,0.09,20.9
2023/01/11 11:00:00.000,6.6,86,2012,0,0,860.3,0,41.5,0.12,20.9
2023/01/11 12:00:00.000,6.8,86,1484,351,0.1,859.3,0,41.3,0.15,20.9
2023/01/11 13:00:00.000,7.8,83,1502,0,0,857.5,0,43.9,0.19,20.9
2023/01/11 14:00:00.000,10.2,76,1478,357,0.1,855.5,0,43.4,0.19,20.9
2023/01/11 15:00:00.000,11.5,71,1646,338,0.3,854.3,0,45.9,0.2,20.9
2023/01/11 16:00:00.000,12.5,68,1676,151,0.4,853.1,0.4,45.2,0.15,20.9
2023/01/11 17:00:00.000,11.8,70,1568,116,0.5,853.1,0.1,41.1,0.1,20.9
2023/01/11 18:00:00.000,9,79,1442,0,0,854.1,0,41.9,0.07,20.9
2023/01/11 19:00:00.000,7,87,1286,82,0.2,855.1,0,41.4,0.06,20.9
2023/01/11 20:00:00.000,5.9,90,1232,0,0,855.7,0,41.2,0.06,20.9
2023/01/11 21:00:00.000,5.9,90,1196,0,0,856.5,0,41.5,0.06,20.9
2023/01/11 22:00:00.000,6,90,1214,0,0,856.7,0,41.1,0.06,20.9
2023/01/11 23:00:00.000,6,90,1478,0,0,856.9,0,41.3,0.06,20.9
2023/01/12 00:00:00.000,6,90,1466,0,0,856.7,0,41.2,0.06,20.9
2023/01/12 01:00:00.000,5.7,90,1262,0,0,856.5,0,41.1,0.06,20.9
2023/01/12 02:00:00.000,5.5,90,1586,0,0,856.1,0,41.3,0.07,20.9
2023/01/12 03:00:00.000,5.4,89,1490,0,0,855.9,0,41.5,0.07,20.9
2023/01/12 04:00:00.000,5.3,90,1490,350,0.1,856.3,0,41.4,0.07,20.9
2023/01/12 05:00:00.000,5.3,90,1508,0,0,856.5,0,41.4,0.06,20.9
2023/01/12 06:00:00.000,5.2,90,1544,0,0,856.3,0,41.2,0.06,20.9
2023/01/12 07:00:00.000,5.2,90,1424,0,0,856.7,0,41.5,0.06,20.9
2023/01/12 08:00:00.000,5.1,90,1616,0,0,857.1,0,42.3,0.06,20.9
2023/01/12 09:00:00.000,5.2,90,1808,0,0,857.3,0,41.5,0.08,20.9
2023/01/12 10:00:00.000,5.7,88,2120,0,0,857.3,0,41.4,0.11,20.9
2023/01/12 11:00:00.000,7.5,84,1880,310,0.2,857.1,0,41.4,0.17,20.9
2023/01/12 12:00:00.000,9.8,78,1760,261,0.3,855.9,0.2,41.6,0.17,20.9
2023/01/12 13:00:00.000,12,69,1622,174,0.3,854.1,0.2,41.3,0.17,20.9
2023/01/12 14:00:00.000,14.2,62,1622,156,0.3,852.3,0,41.5,0.17,20.9
2023/01/12 15:00:00.000,15.8,57,1676,135,0.4,851.1,0,44.2,0.16,20.9
2023/01/12 16:00:00.000,16.5,54,1622,248,0.4,850.1,0.5,41.6,0.16,20.9
2023/01/12 17:00:00.000,15.5,57,1586,242,0.3,850.1,0.2,41.1,0.1,20.9
2023/01/12 18:00:00.000,11.8,69,1556,0,0,850.3,0,41.7,0.07,20.9
2023/01/12 19:00:00.000,8.7,81,1328,0,0,851.3,0,41.4,0.07,20.9
2023/01/12 20:00:00.000,7.3,86,1496,0,0,852.3,0,41.5,0.07,20.9
2023/01/12 21:00:00.000,6.2,90,1442,0,0,852.7,0,41.4,0.06,20.9
2023/01/12 22:00:00.000,5.6,90,1262,0,0,853.1,0,41.5,0.06,20.9
2023/01/12 23:00:00.000,5.1,90,1256,0,0,853.3,0,41.3,0.06,20.9
2023/01/13 00:00:00.000,5.5,90,1340,0,0,852.9,0,41.3,0.06,20.9
2023/01/13 01:00:00.000,5.7,90,1490,0,0,852.5,0,41.7,0.07,20.9
2023/01/13 02:00:00.000,5.7,90,1562,0,0,852.1,0,41.6,0.07,20.9
2023/01/13 03:00:00.000,5.5,90,1682,166,0.2,851.7,0,41.4,0.07,20.9
2023/01/13 04:00:00.000,5.4,90,1448,0,0,851.7,0,41.5,0.07,20.9
2023/01/13 05:00:00.000,5.3,89,1562,127,0.3,851.5,0,41.5,0.07,20.9
2023/01/13 06:00:00.000,5.4,89,1544,107,0.1,852.3,0,41.5,0.07,20.9
2023/01/13 07:00:00.000,5.5,88,1760,169,0.2,853.1,0,41.1,0.07,20.9
2023/01/13 08:00:00.000,5.7,87,1520,0,0,854.1,0,41.5,0.07,20.9
2023/01/13 09:00:00.000,5.9,90,1862,0,0,854.9,0,41.3,0.07,20.9
2023/01/13 10:00:00.000,6.1,88,1682,0,0,855.7,0,41.5,0.09,20.9
2023/01/13 11:00:00.000,6.8,88,1244,0,0,856.1,0,41.4,0.09,20.9
